Battalion,Station_Area,Incident_Number,Watch_Date,City,Call_Type_Group
B02,29,77,08/01/2019 12:00:00 AM,San Francisco,Alarm
B02,29,51,09/01/2019 12:00:00 AM,San Francisco,Alarm
B02,29,60,10/01/2019 12:00:00 AM,San Francisco,Alarm
B02,29,47,11/01/2019 12:00:00 AM,San Francisco,Alarm
B02,29,22,12/01/2019 12:00:00 AM,San Francisco,Alarm
B02,35,10,10/01/2019 12:00:00 AM,San Francisco,Alarm
B02,36,315,01/01/2019 12:00:00 AM,San Francisco,Alarm
B02,36,343,02/01/2019 12:00:00 AM,San Francisco,Alarm
B02,36,303,03/01/2019 12:00:00 AM,San Francisco,Alarm
B02,36,406,04/01/2019 12:00:00 AM,San Francisco,Alarm
B02,36,272,05/01/2019 12:00:00 AM,San Francisco,Alarm
B02,36,282,06/01/2019 12:00:00 AM,San Francisco,Alarm
B02,36,313,07/01/2019 12:00:00 AM,San Francisco,Alarm
B02,36,296,08/01/2019 12:00:00 AM,San Francisco,Alarm
B02,36,290,09/01/2019 12:00:00 AM,San Francisco,Alarm
B02,36,319,10/01/2019 12:00:00 AM,San Francisco,Alarm
B02,36,273,11/01/2019 12:00:00 AM,San Francisco,Alarm
B02,36,384,12/01/2019 12:00:00 AM,San Francisco,Alarm
B02,,3,05/01/2019 12:00:00 AM,San Francisco,Alarm
B02,01,18,01/01/2019 12:00:00 AM,San Francisco,Fire
B02,01,1,02/01/2019 12:00:00 AM,San Francisco,Fire
B02,01,3,03/01/2019 12:00:00 AM,San Francisco,Fire
B02,01,2,04/01/2019 12:00:00 AM,San Francisco,Fire
B02,01,2,05/01/2019 12:00:00 AM,San Francisco,Fire
B02,01,20,06/01/2019 12:00:00 AM,San Francisco,Fire
B02,01,1,07/01/2019 12:00:00 AM,San Francisco,Fire
B02,01,20,08/01/2019 12:00:00 AM,San Francisco,Fire
B02,01,16,09/01/2019 12:00:00 AM,San Francisco,Fire
B02,01,3,10/01/2019 12:00:00 AM,San Francisco,Fire
B02,01,10,11/01/2019 12:00:00 AM,San Francisco,Fire
B02,01,2,12/01/2019 12:00:00 AM,San Francisco,Fire
B02,03,8,01/01/2019 12:00:00 AM,San Francisco,Fire
B02,03,5,02/01/2019 12:00:00 AM,San Francisco,Fire
B02,03,9,03/01/2019 12:00:00 AM,San Francisco,Fire
B02,03,9,04/01/2019 12:00:00 AM,San Francisco,Fire
B02,03,14,05/01/2019 12:00:00 AM,San Francisco,Fire
B02,03,21,06/01/2019 12:00:00 AM,San Francisco,Fire
B02,03,6,07/01/2019 12:00:00 AM,San Francisco,Fire
B02,03,10,08/01/2019 12:00:00 AM,San Francisco,Fire
B02,03,10,09/01/2019 12:00:00 AM,San Francisco,Fire
B02,03,12,10/01/2019 12:00:00 AM,San Francisco,Fire
B02,03,3,11/01/2019 12:00:00 AM,San Francisco,Fire
B02,03,6,12/01/2019 12:00:00 AM,San Francisco,Fire
B02,05,1,01/01/2019 12:00:00 AM,San Francisco,Fire
B02,05,1,02/01/2019 12:00:00 AM,San Francisco,Fire
B02,05,3,03/01/2019 12:00:00 AM,San Francisco,Fire
B02,05,2,05/01/2019 12:00:00 AM,San Francisco,Fire
B02,05,6,06/01/2019 12:00:00 AM,San Francisco,Fire
B02,05,29,07/01/2019 12:00:00 AM,San Francisco,Fire
B02,05,2,08/01/2019 12:00:00 AM,San Francisco,Fire
B02,05,8,09/01/2019 12:00:00 AM,San Francisco,Fire
B02,05,8,10/01/2019 12:00:00 AM,San Francisco,Fire
B02,05,4,11/01/2019 12:00:00 AM,San Francisco,Fire
B02,05,6,12/01/2019 12:00:00 AM,San Francisco,Fire
B02,06,13,01/01/2019 12:00:00 AM,San Francisco,Fire
B02,06,24,02/01/2019 12:00:00 AM,San Francisco,Fire
B02,06,8,03/01/2019 12:00:00 AM,San Francisco,Fire
B02,06,20,04/01/2019 12:00:00 AM,San Francisco,Fire
B02,06,26,05/01/2019 12:00:00 AM,San Francisco,Fire
B02,06,17,06/01/2019 12:00:00 AM,San Francisco,Fire
B02,06,12,07/01/2019 12:00:00 AM,San Francisco,Fire
B02,06,23,08/01/2019 12:00:00 AM,San Francisco,Fire
B02,06,11,09/01/2019 12:00:00 AM,San Francisco,Fire
B02,06,19,10/01/2019 12:00:00 AM,San Francisco,Fire
B02,06,16,11/01/2019 12:00:00 AM,San Francisco,Fire
B02,06,17,12/01/2019 12:00:00 AM,San Francisco,Fire
B02,07,19,01/01/2019 12:00:00 AM,San Francisco,Fire
B02,07,24,02/01/2019 12:00:00 AM,San Francisco,Fire
B02,07,15,03/01/2019 12:00:00 AM,San Francisco,Fire
B02,07,6,04/01/2019 12:00:00 AM,San Francisco,Fire
B02,07,20,05/01/2019 12:00:00 AM,San Francisco,Fire
B02,07,40,06/01/2019 12:00:00 AM,San Francisco,Fire
B02,07,6,07/01/2019 12:00:00 AM,San Francisco,Fire
B02,07,24,08/01/2019 12:00:00 AM,San Francisco,Fire
B02,07,10,09/01/2019 12:00:00 AM,San Francisco,Fire
B02,07,13,10/01/2019 12:00:00 AM,San Francisco,Fire
B02,07,31,11/01/2019 12:00:00 AM,San Francisco,Fire
B02,07,11,12/01/2019 12:00:00 AM,San Francisco,Fire
B02,29,3,01/01/2019 12:00:00 AM,San Francisco,Fire
B02,29,9,02/01/2019 12:00:00 AM,San Francisco,Fire
B02,29,24,03/01/2019 12:00:00 AM,San Francisco,Fire
B02,29,8,04/01/2019 12:00:00 AM,San Francisco,Fire
B02,29,24,05/01/2019 12:00:00 AM,San Francisco,Fire
B02,29,8,06/01/2019 12:00:00 AM,San Francisco,Fire
B02,29,14,07/01/2019 12:00:00 AM,San Francisco,Fire
B02,29,27,08/01/2019 12:00:00 AM,San Francisco,Fire
B02,29,12,09/01/2019 12:00:00 AM,San Francisco,Fire
B02,29,23,10/01/2019 12:00:00 AM,San Francisco,Fire
B02,29,4,11/01/2019 12:00:00 AM,San Francisco,Fire
B02,29,10,12/01/2019 12:00:00 AM,San Francisco,Fire
B02,36,23,01/01/2019 12:00:00 AM,San Francisco,Fire
B02,36,8,02/01/2019 12:00:00 AM,San Francisco,Fire
B02,36,23,03/01/2019 12:00:00 AM,San Francisco,Fire
B02,36,12,04/01/2019 12:00:00 AM,San Francisco,Fire
B02,36,11,05/01/2019 12:00:00 AM,San Francisco,Fire
B02,36,51,06/01/2019 12:00:00 AM,San Francisco,Fire
B02,36,19,07/01/2019 12:00:00 AM,San Francisco,Fire
B02,36,21,08/01/2019 12:00:00 AM,San Francisco,Fire
B02,36,10,09/01/2019 12:00:00 AM,San Francisco,Fire
B02,36,39,10/01/2019 12:00:00 AM,San Francisco,Fire
B02,36,24,11/01/2019 12:00:00 AM,San Francisco,Fire
B02,36,34,12/01/2019 12:00:00 AM,San Francisco,Fire
B02,01,118,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,01,114,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,01,125,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,01,105,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,01,118,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,01,141,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,01,123,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,01,126,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,01,191,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,01,165,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,01,127,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,01,121,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,03,289,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,03,341,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,03,327,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,03,318,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,03,352,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,03,259,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,03,323,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,03,327,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,03,312,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,03,300,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,03,270,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,03,285,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,04,1,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,05,73,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,05,72,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,05,66,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,05,82,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,05,61,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,05,61,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,05,82,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,05,67,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,05,74,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,05,80,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,05,70,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,05,51,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,06,113,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,06,112,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,06,156,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,06,157,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,06,186,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,06,164,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,06,161,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,06,135,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,06,169,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,06,158,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,06,143,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,06,194,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,07,147,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,07,146,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,07,208,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,07,155,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,07,179,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,07,193,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,07,185,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,07,225,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,07,206,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,07,176,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,07,183,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,07,211,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,08,1,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,11,1,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,13,1,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,13,2,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,21,1,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,29,53,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,29,60,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,29,70,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,29,54,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,29,55,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,29,37,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,29,60,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,29,45,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,29,56,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,29,76,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,29,64,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,29,78,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,35,1,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,36,435,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,36,410,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,36,435,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,36,387,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,36,453,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,36,455,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,36,366,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,36,443,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,36,410,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,36,402,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,36,436,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,36,452,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,37,2,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,38,1,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B02,01,299,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,01,286,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,01,265,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,01,301,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,01,366,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,01,385,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,01,384,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,01,362,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,01,465,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,01,449,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,01,421,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,01,417,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,03,692,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,03,703,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,03,806,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,03,785,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,03,651,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,03,778,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,03,731,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,03,815,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,03,746,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,03,847,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,03,708,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,03,887,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,05,121,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,05,138,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,05,156,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,05,159,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,05,181,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,05,148,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,05,173,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,05,206,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,05,173,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,05,173,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,05,143,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,05,126,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,06,221,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,06,254,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,06,242,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,06,282,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,06,276,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,06,323,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,06,251,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,06,369,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,06,295,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,06,330,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,06,277,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,06,321,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,07,220,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,07,253,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,07,243,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,07,326,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,07,257,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,07,346,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,07,321,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,07,301,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,07,310,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,07,370,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,07,292,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,07,317,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,08,1,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,09,2,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,29,107,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,29,101,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,29,111,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,29,116,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,29,110,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,29,115,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,29,86,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,29,117,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,29,100,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,29,103,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,29,82,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,29,109,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,31,4,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,35,1,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,36,829,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,36,780,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,36,834,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,36,888,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,36,918,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,36,1054,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,36,899,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,36,1002,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,36,1120,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,36,1081,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,36,990,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,36,1077,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,38,2,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B02,01,4,02/01/2019 12:00:00 AM,San Francisco,
B02,01,14,03/01/2019 12:00:00 AM,San Francisco,
B02,01,19,04/01/2019 12:00:00 AM,San Francisco,
B02,01,4,05/01/2019 12:00:00 AM,San Francisco,
B02,03,14,02/01/2019 12:00:00 AM,San Francisco,
B02,03,84,03/01/2019 12:00:00 AM,San Francisco,
B02,03,37,04/01/2019 12:00:00 AM,San Francisco,
B02,03,5,05/01/2019 12:00:00 AM,San Francisco,
B02,03,2,11/01/2019 12:00:00 AM,San Francisco,
B02,05,9,03/01/2019 12:00:00 AM,San Francisco,
B02,05,6,04/01/2019 12:00:00 AM,San Francisco,
B02,05,5,05/01/2019 12:00:00 AM,San Francisco,
B02,06,2,02/01/2019 12:00:00 AM,San Francisco,
B02,06,17,03/01/2019 12:00:00 AM,San Francisco,
B02,06,9,04/01/2019 12:00:00 AM,San Francisco,
B02,07,2,02/01/2019 12:00:00 AM,San Francisco,
B02,07,13,03/01/2019 12:00:00 AM,San Francisco,
B02,07,2,04/01/2019 12:00:00 AM,San Francisco,
B02,07,5,11/01/2019 12:00:00 AM,San Francisco,
B02,29,6,03/01/2019 12:00:00 AM,San Francisco,
B02,36,16,02/01/2019 12:00:00 AM,San Francisco,
B02,36,42,03/01/2019 12:00:00 AM,San Francisco,
B02,36,24,04/01/2019 12:00:00 AM,San Francisco,
B02,36,6,05/01/2019 12:00:00 AM,San Francisco,
B02,36,2,06/01/2019 12:00:00 AM,San Francisco,
B02,36,2,08/01/2019 12:00:00 AM,San Francisco,
B02,36,9,10/01/2019 12:00:00 AM,San Francisco,
B02,36,2,11/01/2019 12:00:00 AM,San Francisco,
B03,01,349,01/01/2019 12:00:00 AM,San Francisco,Alarm
B03,01,372,02/01/2019 12:00:00 AM,San Francisco,Alarm
B03,01,380,03/01/2019 12:00:00 AM,San Francisco,Alarm
B03,01,261,04/01/2019 12:00:00 AM,San Francisco,Alarm
B03,01,316,05/01/2019 12:00:00 AM,San Francisco,Alarm
B03,01,294,06/01/2019 12:00:00 AM,San Francisco,Alarm
B03,01,274,07/01/2019 12:00:00 AM,San Francisco,Alarm
B03,01,304,08/01/2019 12:00:00 AM,San Francisco,Alarm
B03,01,400,09/01/2019 12:00:00 AM,San Francisco,Alarm
B03,01,382,10/01/2019 12:00:00 AM,San Francisco,Alarm
B03,01,376,11/01/2019 12:00:00 AM,San Francisco,Alarm
B03,01,320,12/01/2019 12:00:00 AM,San Francisco,Alarm
B03,03,146,01/01/2019 12:00:00 AM,San Francisco,Alarm
B03,03,189,02/01/2019 12:00:00 AM,San Francisco,Alarm
B03,03,96,03/01/2019 12:00:00 AM,San Francisco,Alarm
B03,03,130,04/01/2019 12:00:00 AM,San Francisco,Alarm
B03,03,115,05/01/2019 12:00:00 AM,San Francisco,Alarm
B03,03,140,06/01/2019 12:00:00 AM,San Francisco,Alarm
B03,03,169,07/01/2019 12:00:00 AM,San Francisco,Alarm
B03,03,119,08/01/2019 12:00:00 AM,San Francisco,Alarm
B03,03,137,09/01/2019 12:00:00 AM,San Francisco,Alarm
B03,03,119,10/01/2019 12:00:00 AM,San Francisco,Alarm
B03,03,134,11/01/2019 12:00:00 AM,San Francisco,Alarm
B03,03,169,12/01/2019 12:00:00 AM,San Francisco,Alarm
B03,04,66,01/01/2019 12:00:00 AM,San Francisco,Alarm
B03,04,62,02/01/2019 12:00:00 AM,San Francisco,Alarm
B03,04,110,03/01/2019 12:00:00 AM,San Francisco,Alarm
B03,04,53,04/01/2019 12:00:00 AM,San Francisco,Alarm
B03,04,72,05/01/2019 12:00:00 AM,San Francisco,Alarm
B03,04,80,06/01/2019 12:00:00 AM,San Francisco,Alarm
B03,04,65,07/01/2019 12:00:00 AM,San Francisco,Alarm
B03,04,108,08/01/2019 12:00:00 AM,San Francisco,Alarm
B03,04,107,09/01/2019 12:00:00 AM,San Francisco,Alarm
B03,04,84,10/01/2019 12:00:00 AM,San Francisco,Alarm
B03,04,66,11/01/2019 12:00:00 AM,San Francisco,Alarm
B03,04,108,12/01/2019 12:00:00 AM,San Francisco,Alarm
